Drawer Transactions 	
Bargeld	InCash	50.0	66260
Retourgeld	Change	-31.0	66260
Bargeld	InCash	3.8	66261
Bargeld	InCash	10.0	66262
Retourgeld	Change	-6.2	66262
Bargeld	InCash	5.0	66263
Retourgeld	Change	-1.2	66263
Bargeld	InCash	10.0	66264
Retourgeld	Change	-4.2	66264
Bargeld	InCash	4.5	66266
Bargeld	InCash	20.0	66265
Retourgeld	Change	-15.5	66265
Bargeld	InCash	3.9	66267
Bargeld	InCash	10.0	66269
Retourgeld	Change	-4.7	66269
Bargeld	InCash	100.0	66271
Retourgeld	Change	-14.0	66271
Bargeld	InCash	1.15	66272
Bargeld	InCash	5.0	66273
Bargeld	InCash	10.0	66274
Retourgeld	Change	-5.8	66274
Bargeld	InCash	10.0	66275
Retourgeld	Change	-2.4	66275
Bargeld	InCash	5.0	66277
Retourgeld	Change	-1.2	66277
Bargeld	InCash	7.0	66278
Bargeld	InCash	20.0	66280
Retourgeld	Change	-18.0	66280
Bargeld	InCash	4.8	66281
Bargeld	InCash	100.0	66282
Retourgeld	Change	-16.0	66282
Bargeld	InCash	2.0	66283
Bargeld	InCash	3.8	66284
Bargeld	InCash	2.0	66285
Bargeld	InCash	3.8	66286
Bargeld	InCash	-1.0	66287
Bargeld	InCash	25.12	66288
Bargeld	InCash	20.0	66289
Bargeld	InCash	4.0	66290
Bargeld	InCash	-3.0	66291
Bargeld	InCash	3.0	66292
Bargeld	InCash	3.7	66293
Bargeld	InCash	4.5	66294
Bargeld	InCash	11.0	66295
Bargeld	InCash	10.0	66298
Retourgeld	Change	-1.9	66298
Bargeld	InCash	4.2	66299
Bargeld	InCash	9.0	66300
Bargeld	InCash	10.0	66301
Retourgeld	Change	-4.2	66301
Bargeld	InCash	10.0	66302
Bargeld	InCash	11.0	66303
Bargeld	InCash	6.0	66304
Bargeld	InCash	20.0	66305
Retourgeld	Change	-16.2	66305
Bargeld	InCash	2.0	66306
Retourgeld	Change	-0.8	66306
Bargeld	InCash	50.0	66307
Retourgeld	Change	-11.2	66307
Bargeld	InCash	2.1	66308
Bargeld	InCash	11.25	66309
Bargeld	InCash	6.2	66310
Bargeld	InCash	4.5	66311
Bargeld	InCash	5.0	66312
Retourgeld	Change	-2.0	66312
Bargeld	InCash	4.0	66313
Retourgeld	Change	-0.2	66313
Mit Karte	ByCard	50.2	66314
Bargeld	InCash	10.0	66315
Retourgeld	Change	-5.8	66315
Bargeld	InCash	5.0	66316
Retourgeld	Change	-1.2	66316
Bargeld	InCash	7.5	66317
Bargeld	InCash	107.05	66318
Bargeld	InCash	9.0	66319
Bargeld	InCash	6.0	66320
Retourgeld	Change	-1.5	66320
Bargeld	InCash	1.0	66321
Retourgeld	Change	-0.3	66321
Bargeld	InCash	20.0	66322
Retourgeld	Change	-3.2	66322
Bargeld	InCash	4.2	66323
Bargeld	InCash	5.0	66324
Retourgeld	Change	-0.8	66324
Bargeld	InCash	10.0	66325
Retourgeld	Change	-1.6	66325
Bargeld	InCash	10.0	66326
Retourgeld	Change	-7.0	66326
Bargeld	InCash	-6.0	66327
Bargeld	InCash	3.8	66328
Bargeld	InCash	10.0	66329
Retourgeld	Change	-2.2	66329
Bargeld	InCash	5.0	66330
Retourgeld	Change	-0.8	66330
Bargeld	InCash	50.0	66331
Retourgeld	Change	-45.5	66331
Bargeld	InCash	8.2	66332
Bargeld	InCash	11.6	66333
Bargeld	InCash	4.3	66334
Bargeld	InCash	15.0	66335
Retourgeld	Change	-2.2	66335
Bargeld	InCash	20.0	66336
Retourgeld	Change	-1.25	66336
Bargeld	InCash	5.0	66337
Retourgeld	Change	-0.5	66337
Bargeld	InCash	3.8	66338
Bargeld	InCash	10.0	66339
Retourgeld	Change	-6.2	66339
Bargeld	InCash	4.2	66340
Bargeld	InCash	10.0	66342
Retourgeld	Change	-5.5	66342
Bargeld	InCash	5.0	66343
Retourgeld	Change	-1.2	66343
Bargeld	InCash	9.0	66344
Bargeld	InCash	100.0	66345
Retourgeld	Change	-91.6	66345
Bargeld	InCash	10.0	66346
Retourgeld	Change	-5.8	66346
Bargeld	InCash	4.0	66347
Bargeld	InCash	20.0	66348
Retourgeld	Change	-12.4	66348
Bargeld	InCash	5.0	66349
